,Name,Platform,Year,Lumino+E1,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7645,Magical Tetris Challenge,N64,1997,Puzzle,Activision,0.13,0.02,0.05,0,0.2
7646,Magical Vacation,GBA,2001,Role-Playing,Nintendo,0,0,0.26,0.01,0.27
7647,Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Simulation,Activision,0.14,0.04,0,0.02,0.2
7648,Magicians Academy,PS2,2007,Role-Playing,Enterbrain,0,0,0.01,0,0.01
7649,Magician's Quest: Mysterious Times,DS,2008,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.48,0,0.54
7650,Magician's Quest: Town of Magic,3DS,2012,Simulation,Konami Digital Entertainment,0,0,0.21,0,0.21
7651,Magicka,PC,2011,Role-Playing,Paradox Interactive,0,0.02,0,0.01,0.03
7652,Magicka Collection,PC,2011,Adventure,Unknown,0,0.02,0,0,0.03
7653,Magna Carta 2,X360,2009,Role-Playing,Banpresto,0.13,0.08,0.07,0.02,0.3
7654,Magna Carta Portable,PSP,2006,Role-Playing,Banpresto,0,0,0.03,0,0.03
7655,Magna Carta: Tears of Blood,PS2,2004,Role-Playing,505 Games,0.11,0.08,0,0.03,0.22
7656,Magnetica,DS,2006,Puzzle,Nintendo,0.08,0.01,0.03,0.01,0.14
7657,Mah Jong Quest: Expeditions,DS,2007,Puzzle,Avanquest,0.02,0.26,0,0.01,0.3
7658,Mahjong,NES,1983,Card Game/Casino,Nintendo,0.01,0,2.13,0,2.14
7659,Mahjong 300,DS,2011,Card Game/Casino,Avanquest,0,0.03,0,0,0.04
7660,Mahjong 3D: Warriors of the Emperor,3DS,2011,Card Game/Casino,DTP Entertainment,0,0.04,0,0.01,0.05
7661,Mahjong Cub3D,3DS,2011,Card Game/Casino,Sunsoft,0.07,0,0.02,0,0.09
7662,Mahjong Fight Club,PSP,2004,Card Game/Casino,Konami Digital Entertainment,0,0,0.17,0,0.17
7663,Mahjong Fight Club DS: Wi-Fi Taiou,DS,2006,Card Game/Casino,Konami Digital Entertainment,0,0,0.07,0,0.07
7664,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Card Game/Casino,Konami Digital Entertainment,0,0,0.03,0,0.03
7665,Mahjong Master,N64,1996,Card Game/Casino,Konami Digital Entertainment,0,0,0.09,0,0.09
7666,Mahjong Taikai,DS,2004,Card Game/Casino,Tecmo Koei,0,0,0.04,0,0.04
7667,Mahjong Taikai 4,PS3,2006,Card Game/Casino,Tecmo Koei,0,0,0.01,0,0.01
7668,Mahjong: Journey Quest for Tikal,DS,2008,Puzzle,Rondomedia,0.15,0.03,0,0.01,0.19
7669,Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,0.07,0.11,0,0.02,0.2
7670,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
7671,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.03
7672,Mahou Sensei Negima!? Neo-Pactio Fight!!,Wii,2007,Fighting,Marvelous Interactive,0,0,0.01,0,0.01
7673,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,2010,Shooter,Namco Bandai Games,0,0,0.12,0,0.12
7674,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,2011,Fighting,Namco Bandai Games,0,0,0.12,0,0.12
7675,Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Adventure,Namco Bandai Games,0,0,0.06,0,0.06
7676,Mai-Otome Hime: Otome Butou Shi,PS2,2006,Fighting,Sunrise Interactive,0,0,0.02,0,0.02
7677,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive,0,0.01,0,0,0.02
7678,Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,Paradox Interactive,0.03,0,0,0,0.03
7679,Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,Paradox Interactive,0.01,0,0,0,0.02
7680,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,DS,2008,Educational,Square Enix,0,0,0.02,0,0.02
7681,Majin and the Forsaken Kingdom,PS3,2010,Adventure,Namco Bandai Games,0.09,0.14,0.01,0.05,0.29
7682,Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.14,0.03,0,0.01,0.19
7683,Majin Tensei,SNES,1994,Role-Playing,Atlus,0,0,0.08,0,0.08
7684,Major Dream: Major DS Dream Baseball,DS,2008,Sports,Takara Tomy,0,0,0.02,0,0.02
7685,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,Takara Tomy,0,0,0.01,0,0.01
7686,Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.47,0,0,0.04,0.51
7687,Major League Baseball 2K10,Wii,2010,Sports,Take-Two Interactive,0.25,0,0,0.02,0.27
7688,Major League Baseball 2K10,PS2,2010,Sports,Take-Two Interactive,0.11,0.09,0,0.03,0.23
7689,Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.17,0,0,0.01,0.18
7690,Major League Baseball 2K10,DS,2010,Sports,Take-Two Interactive,0.14,0,0,0.01,0.15
7691,Major League Baseball 2K10,PSP,2010,Sports,Take-Two Interactive,0.06,0,0,0,0.07
7692,Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,0.4,0.03,0,0.03,0.45
7693,Major League Baseball 2K11,PS3,2011,Sports,Take-Two Interactive,0.15,0.03,0,0.02,0.2
7694,Major League Baseball 2K11,Wii,2011,Sports,Take-Two Interactive,0.15,0,0,0.01,0.16
7695,Major League Baseball 2K11,DS,2011,Sports,Take-Two Interactive,0.09,0,0,0.01,0.1
7696,Major League Baseball 2K11,PC,2011,Sports,Take-Two Interactive,0.06,0.01,0,0.01,0.08
7697,Major League Baseball 2K11,PSP,2011,Sports,Take-Two Interactive,0.05,0,0,0,0.05
7698,Major League Baseball 2K11,PS2,2011,Sports,Take-Two Interactive,0.02,0.02,0,0.01,0.05
7699,Major League Baseball 2K12,X360,2012,Sports,Take-Two Interactive,0.47,0,0,0.03,0.5
7700,Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.18,0,0,0.01,0.19
7701,Major League Baseball 2K12,Wii,2012,Sports,Take-Two Interactive,0.15,0,0,0.01,0.16
7702,Major League Baseball 2K12,PSP,2012,Sports,Take-Two Interactive,0.08,0,0,0.01,0.09
7703,Major League Baseball 2K12,DS,2012,Sports,Take-Two Interactive,0.08,0,0,0.01,0.08
7704,Major League Baseball 2K12,PC,2012,Sports,Take-Two Interactive,0.04,0,0,0,0.04
7705,Major League Baseball 2K13,X360,2013,Sports,Take-Two Interactive,0.44,0,0,0.03,0.47
7706,Major League Baseball 2K13,PS3,2013,Sports,Take-Two Interactive,0.14,0,0,0.01,0.15
7707,Major League Baseball 2K5,PS2,2005,Sports,Take-Two Interactive,0.72,0.56,0,0.19,1.48
7708,Major League Baseball 2K5,XB,2005,Sports,Take-Two Interactive,0.52,0.02,0,0.02,0.56
7709,Major League Baseball 2K6,PS2,2006,Sports,Spike,0.37,0.01,0,0.06,0.44
7710,Major League Baseball 2K6,X360,2006,Sports,Spike,0.34,0,0,0.03,0.37
7711,Major League Baseball 2K6,XB,2006,Sports,Take-Two Interactive,0.24,0.07,0,0.01,0.33
7712,Major League Baseball 2K6,GC,2006,Sports,Take-Two Interactive,0.13,0.03,0,0,0.17
7713,Major League Baseball 2K6,PSP,2006,Sports,Take-Two Interactive,0.11,0,0,0.01,0.12
7714,Major League Baseball 2K7,X360,2007,Sports,Spike,0.67,0,0,0.05,0.72
7715,Major League Baseball 2K7,PS2,2007,Sports,Spike,0.29,0.23,0,0.08,0.6
7716,Major League Baseball 2K7,PS3,2007,Sports,Spike,0.23,0,0,0.02,0.25
7717,Major League Baseball 2K7,PSP,2007,Sports,Take-Two Interactive,0.08,0,0,0.01,0.09
7718,Major League Baseball 2K8,X360,2008,Sports,Bethesda Softworks,0.56,0,0,0.05,0.61
7719,Major League Baseball 2K8,PS3,2008,Sports,Bethesda Softworks,0.28,0,0,0.02,0.31
7720,Major League Baseball 2K8,PS2,2008,Sports,Bethesda Softworks,0.07,0.06,0,0.02,0.15
7721,Major League Baseball 2K8,Wii,2008,Sports,Take-Two Interactive,0.13,0,0,0.01,0.14
7722,Major League Baseball 2K8,PSP,2008,Sports,Take-Two Interactive,0.03,0,0,0,0.03
7723,Major League Baseball 2K8 Fantasy All-Stars,DS,2008,Sports,Take-Two Interactive,0.11,0,0,0.01,0.12
7724,Major League Baseball 2K9,X360,2009,Sports,Spike,0.56,0,0,0.05,0.61
7725,Major League Baseball 2K9,Wii,2009,Sports,Take-Two Interactive,0.25,0,0,0.02,0.27
7726,Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0,0,0.01,0.17
7727,Major League Baseball 2K9,PS2,2009,Sports,Spike,0.08,0.06,0,0.02,0.17
7728,Major League Baseball 2K9,PSP,2009,Sports,Spike,0.08,0,0,0.01,0.08
7729,Major League Baseball Featuring Ken Griffey Jr,N64,1998,Sports,Nintendo,0.75,0.03,0,0.01,0.79
7730,Major Minor's Majestic March,Wii,2009,Rhythm/Music,Majesco Entertainment,0.05,0,0,0,0.05
7731,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role-Playing,Tecmo Koei,0.06,0.05,0,0.02,0.12
7732,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,PS3,2009,Role-Playing,Nippon Ichi Software,0,0,0.01,0,0.01
7733,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,2011,Strategy,Nippon Ichi Software,0,0,0.03,0,0.03
7734,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,2007,Role-Playing,Nippon Ichi Software,0,0,0.03,0,0.03
7735,Makai Shin Trillion,PSV,2014,Role-Playing,Idea Factory,0.02,0.02,0.06,0.01,0.12
7736,Make 10: A Journey of Numbers,DS,2007,Puzzle,Nintendo,0,0,0.07,0,0.07
7737,Maken Shao: Demon Sword,PS2,2001,Action,Midas Interactive Entertainment,0,0,0.04,0,0.04
7738,Making History: The Great War,Wii,2010,Strategy,Namco Bandai Games,0,0,0.15,0,0.15
7739,Making History: The Great War,PSP,2010,Strategy,Namco Bandai Games,0,0,0.12,0,0.12
7740,Malice,PS2,2004,Platform,Evolved Games,0.01,0.01,0,0,0.02
7741,Malice,XB,2004,Platform,Evolved Games,0.01,0,0,0,0.01
7742,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008,Simulation,Creative Core,0,0,0.06,0,0.06
7743,Mame Goma: Honobo no Nikki,DS,2007,Simulation,TDK Core,0,0,0.03,0,0.03
7744,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0,0,0.03,0,0.03
7745,Mamoru-kun wa Norowarete Shimatta!,X360,2009,Shooter,G.Rev,0,0,0.01,0,0.01
7746,Man vs. Wild,X360,2011,Action,Crave Entertainment,0.09,0,0,0.01,0.1
7747,Man vs. Wild,Wii,2011,Action,Crave Entertainment,0.07,0,0,0,0.08
7748,Man vs. Wild,PS3,2010,Action,Abylight,0.07,0,0,0.01,0.08
7749,Mana Khemia 2: Fall of Alchemy,PS2,2008,Role-Playing,Gust,0.07,0.05,0.05,0.02,0.2
7750,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,2009,Role-Playing,Gust,0,0,0.02,0,0.02
7751,Mana Khemia: Alchemists of Al-Revis,PS2,2007,Role-Playing,Nippon Ichi Software,0.03,0.02,0.04,0.01,0.1
7753,Mana Khemia: Student Alliance,PSP,2008,Role-Playing,Nippon Ichi Software,0.05,0,0.03,0.01,0.1
7754,Manhunt,XB,2004,Action,Take-Two Interactive,0.14,0.04,0,0.01,0.19
7755,Manhunt,PS2,2003,Action,Take-Two Interactive,0.63,0.49,0,0.16,1.28
7756,Manhunt 2,PS2,2007,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56
7757,Manhunt 2,Wii,2007,Action,Take-Two Interactive,0.25,0.23,0,0.06,0.54
7758,Manhunt 2,PSP,2007,Action,Take-Two Interactive,0.04,0.18,0,0.1,0.32
7759,MapleStory DS,DS,2010,Role-Playing,Nexon,0,0,0.03,0,0.03
7760,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,0,0,0.07,0,0.07
7761,MAPLUS: Portable Navi 3,PSP,2009,Misc,Edia,0,0,0.02,0,0.02
7762,Mappy,NES,1984,Platform,Namco Bandai Games,0,0,0.69,0,0.69
7763,Mar Heaven: Karudea no Akuma,DS,2006,Role-Playing,Konami Digital Entertainment,0,0,0.02,0,0.02
7764,Marble Madness / Klax,GBA,2005,Puzzle,Zoo Digital Publishing,0.02,0.01,0,0,0.03
7765,Marble Saga: Kororinpa,Wii,2009,Puzzle,Konami Digital Entertainment,0.1,0.06,0,0.02,0.17
7766,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,0.03,0.02,0,0.01,0.05
7767,March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
7768,Marginal #4: Idol of Supernova,PSV,2014,Adventure,Idea Factory,0,0,0.01,0,0.01
7769,Margot's Word Brain,Wii,2008,Puzzle,Zoo Digital Publishing,0.12,0,0,0.01,0.13
7770,Margot's Word Brain,DS,2008,Puzzle,Zoo Games,0.07,0,0,0.01,0.07
7771,Marie no Atelier: Salburg no Renkinjutsushi,PS,1997,Role-Playing,Gust,0,0,0.23,0.02,0.25
7772,Marines: Modern Urban Combat,Wii,2010,Shooter,O-Games,0.03,0,0,0,0.03
7773,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,Nintendo,2.26,0.48,0.81,0.27,3.83
7774,Mario & Luigi: Dream Team,3DS,2013,Role-Playing,Nintendo,0.89,0.57,0.46,0.13,2.06
7775,Mario & Luigi: Paper Jam,3DS,2015,Role-Playing,Nintendo,0.16,0.3,0.25,0.04,0.74
7776,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,3DS,2015,Compilation,Nintendo,0,0,0.01,0,0.01
7777,Mario & Luigi: Partners in Time,DS,2005,Role-Playing,Nintendo,0.77,0.07,0.43,0.08,1.34
7778,Mario & Luigi: Superstar Saga,GBA,2003,Role-Playing,Nintendo,1.48,0.17,0.47,0.06,2.17
7779,Mario & Sonic at the London 2012 Olympic Games,3DS,2012,Sports,Sega,0.18,0.64,0.27,0.1,1.19
7780,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,1.14,1.91,0.27,0.46,3.78
7781,Mario & Sonic at the Olympic Games,DS,2008,Sports,Sega,1.64,2.48,0.44,0.58,5.14
7782,Mario & Sonic at the Olympic Games,Wii,2007,Sports,Sega,2.58,3.9,0.66,0.91,8.06
7783,Mario & Sonic at the Olympic Winter Games,Wii,2009,Sports,Sega,1.89,1.99,0.22,0.48,4.58
7784,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,Sega,1.22,1.66,0.27,0.38,3.52
7785,Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016,Sports,Nintendo,0.04,0.16,0.24,0.01,0.46
7786,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Sports,Nintendo,0.03,0.11,0.1,0.01,0.26
7787,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
7788,Mario & Wario,SNES,1993,Puzzle,Nintendo,0,0,0.49,0,0.49
7789,Mario Bros.,NES,1983,Platform,Nintendo,0.51,0.12,1.63,0.02,2.28
7790,Mario Bros.,2600,1982,Platform,Atari,1.48,0.09,0,0.02,1.59
7791,Mario Golf,N64,1999,Sports,Nintendo,0.62,0.18,0.65,0.02,1.47
7792,Mario Golf,GB,1999,Sports,Nintendo,0,0,0.31,0,0.31
7793,Mario Golf: Advance Tour,GBA,2004,Sports,Nintendo,0.32,0.12,0,0.01,0.45
7794,Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53
7795,Mario Golf: World Tour,3DS,2014,Sports,Nintendo,0.15,0.14,0.17,0.03,0.48
7796,Mario Hoops 3 on 3,DS,2006,Sports,Nintendo,0.99,0.04,0.49,0.1,1.62
7797,Mario Kart 64,N64,1996,Racing,Nintendo,5.55,1.94,2.23,0.15,9.87
7798,Mario Kart 7,3DS,2011,Racing,Nintendo,4.74,3.91,2.67,0.89,12.21
7799,Mario Kart 8,WiiU,2014,Racing,Nintendo,3.13,2.07,1.27,0.49,6.96
7800,Mario Kart DS,DS,2005,Racing,Nintendo,9.81,7.57,4.13,1.92,23.42
7801,Mario Kart Wii,Wii,2008,Racing,Nintendo,15.85,12.88,3.79,3.31,35.82
7802,Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo,4.12,1.77,0.87,0.19,6.95
7803,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47
7804,Mario no Super Picross,SNES,1995,Puzzle,Nintendo,0,0,0.41,0,0.41
7805,Mario Paint,SNES,1992,Misc,Nintendo,1.43,0.54,0.71,0.07,2.75
7806,Mario Party,N64,1998,Party/Minigames,Nintendo,1.25,0.53,0.87,0.05,2.7
7807,Mario Party 10,WiiU,2015,Party/Minigames,Nintendo,0.69,0.5,0.24,0.11,1.55
7808,Mario Party 2,N64,1999,Party/Minigames,Nintendo,1.28,0.14,1.08,0.01,2.5
7809,Mario Party 3,N64,2000,Party/Minigames,Nintendo,0.72,0.16,1.01,0.02,1.91
7810,Mario Party 4,GC,2002,Party/Minigames,Nintendo,1.13,0.36,0.92,0.07,2.47
7811,Mario Party 5,GC,2003,Party/Minigames,Nintendo,0.97,0.33,0.73,0.06,2.08
7812,Mario Party 6,GC,2004,Party/Minigames,Nintendo,0.9,0.11,0.6,0.05,1.65
7813,Mario Party 7,GC,2005,Party/Minigames,Nintendo,0.95,0.11,0.46,0.04,1.57
7814,Mario Party 8,Wii,2007,Party/Minigames,Nintendo,3.81,2.3,1.58,0.73,8.42
7815,Mario Party 9,Wii,2012,Party/Minigames,Nintendo,1.15,1.17,0.76,0.24,3.32
7816,Mario Party Advance,GBA,2005,Party/Minigames,Nintendo,0.5,0.19,0.28,0.02,0.98
7817,Mario Party DS,DS,2007,Party/Minigames,Nintendo,4.46,1.88,1.98,0.7,9.02
7818,Mario Party: Island Tour,3DS,2013,Party/Minigames,Nintendo,0.61,0.59,0.55,0.11,1.85
7819,Mario Pinball Land,GBA,2004,Action,Nintendo,0.5,0.18,0,0.01,0.69
7820,Mario Power Tennis,GC,2004,Sports,Nintendo,0.58,0.16,0.46,0.03,1.22
7821,Mario Sports Mix,Wii,2010,Sports,Nintendo,0.9,0.45,0.63,0.13,2.11
7822,Mario Strikers Charged,Wii,2007,Sports,Nintendo,1.07,1.06,0.24,0.25,2.62
7823,Mario Super Sluggers,Wii,2008,Sports,Nintendo,1.51,0,0.29,0.12,1.93
7824,Mario Superstar Baseball,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46
7825,Mario Tennis,Wii,2010,Sports,Nintendo,0,0.06,0,0.01,0.07
7826,Mario Tennis,N64,2000,Sports,Nintendo,0.78,0.4,1.06,0.07,2.32
7827,Mario Tennis,GB,2000,Sports,Nintendo,0.5,0.18,0.44,0.06,1.18
7828,Mario Tennis Open,3DS,2012,Sports,Nintendo,0.26,0.29,0.33,0.05,0.94
7829,Mario Tennis Open,3DS,2012,Sports,Nintendo,0,0,0.02,0,0.02
7830,Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.16,0.13,0.03,0.45
7831,Mario Tennis: Power Tour,GBA,2005,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52
7832,Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17
7833,Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Puzzle,Nintendo,0.74,0.03,0.36,0.07,1.2
7834,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo,1.63,0.52,0.35,0.18,2.69
7835,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0,0,0.06,0,0.06
7836,Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,Puzzle,Nintendo,0,0,0.01,0,0.01
7837,Mario's Picross,GB,1995,Puzzle,Nintendo,0,0,0.62,0,0.62
7838,Mark Davis Pro Bass Challenge,PS2,2002,Sports,Natsume,0.09,0.07,0,0.02,0.17
7839,Marker Man Adventures,DS,2009,Platform,Majesco Entertainment,0.02,0,0,0,0.03
7840,Marriage Royale: Prism Story,PSP,2010,Adventure,ASCII Media Works,0,0,0.05,0,0.05
7841,Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11
7842,Martian Panic,Wii,2010,Adventure,Unknown,0.08,0,0,0,0.08
7843,Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.07,0.04,0,0.01,0.12
7844,Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0.02,0,0,0,0.02
7845,Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77
7846,Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,0.3,0.08,0,0.01,0.38
7847,Marvel Nemesis: Rise of the Imperfects,PSP,2005,Fighting,Electronic Arts,0.29,0,0,0.03,0.32
7848,Marvel Nemesis: Rise of the Imperfects,XB,2005,Fighting,Electronic Arts,0.21,0.06,0,0.01,0.28
7849,Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,Electronic Arts,0.08,0,0,0.01,0.08
7850,Marvel Super Hero Squad,DS,2009,Fighting,THQ,0.37,0.02,0,0.03,0.42
7851,Marvel Super Hero Squad,Wii,2009,Fighting,THQ,0.31,0.03,0,0.03,0.38
7852,Marvel Super Hero Squad,PS2,2009,Fighting,THQ,0.14,0.11,0,0.04,0.29
7853,Marvel Super Hero Squad,PSP,2009,Fighting,THQ,0.17,0.02,0,0.02,0.21
7854,Marvel Super Hero Squad: Comic Combat,PS3,2011,Action,THQ,0.11,0.07,0,0.03,0.21
7855,Marvel Super Hero Squad: Comic Combat,Wii,2011,Action,THQ,0.15,0.03,0,0.01,0.2
7856,Marvel Super Hero Squad: Comic Combat,X360,2011,Action,THQ,0.13,0.04,0,0.01,0.18
7857,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,Action,THQ,0.07,0.02,0,0.01,0.1
7858,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010,Action,THQ,0.22,0.04,0,0.02,0.28
7859,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,0.17,0.03,0,0.02,0.22
7860,Marvel Super Hero Squad: The Infinity Gauntlet,PS3,2010,Action,THQ,0.12,0.03,0,0.02,0.18
7861,Marvel Super Hero Squad: The Infinity Gauntlet,X360,2010,Action,THQ,0.12,0.02,0,0.01,0.15
7862,Marvel Super Heroes,PS,1997,Fighting,Virgin Interactive,0.19,0.13,0,0.02,0.34
7863,Marvel Super Heroes,SAT,1997,Fighting,Capcom,0,0,0.06,0,0.06
7864,Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,Virgin Interactive,0.14,0.1,0,0.02,0.26
7865,Marvel Superheroes 3D: Grandmaster's Challenge,Wii,2010,Action,Neko Entertainment,0,0.01,0,0,0.02
7866,Marvel Trading Card Game,DS,2007,Card Game/Casino,Konami Digital Entertainment,0.11,0,0,0.01,0.12
7867,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76
7868,Marvel vs. Capcom 2: New Age of Heroes,XB,2002,Fighting,Capcom,0.09,0.03,0.01,0,0.14
7869,Marvel vs. Capcom 2: New Age of Heroes,DC,2000,Fighting,Virgin Interactive,0,0,0.14,0,0.14
7870,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35
7871,Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08
7872,Marvel vs. Capcom Origins,PS2,2006,Fighting,Capcom,0.11,0.08,0.02,0.03,0.24
7873,Marvel vs. Capcom: Clash of Super Heroes,PS,1999,Fighting,Capcom,0.43,0.3,0,0.05,0.78
7874,Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Fighting,Capcom,0,0,0.1,0,0.1
7875,Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,2.29,0.02,0,0.19,2.5
7876,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0,0.11,0.82
7877,Marvel: Ultimate Alliance,Wii,2006,Role-Playing,Activision,0.37,0.01,0,0.03,0.41
7878,Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
7879,Marvel: Ultimate Alliance,PSP,2006,Role-Playing,Activision,0.33,0,0,0.03,0.37
7880,Marvel: Ultimate Alliance,PC,2006,Role-Playing,Activision,0.01,0,0,0,0.01
7881,Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision,0.68,0.15,0,0.08,0.91
7882,Marvel: Ultimate Alliance 2,PS3,2009,Role-Playing,Activision,0.49,0.16,0,0.09,0.75
7883,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,0.23,0.02,0,0.16,0.41
7884,Marvel: Ultimate Alliance 2,Wii,2009,Role-Playing,Activision,0.26,0.05,0,0.03,0.33
7885,Marvel: Ultimate Alliance 2,PSP,2009,Role-Playing,Activision,0.17,0.04,0,0.04,0.25
7886,Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision,0.16,0.03,0,0.02,0.2
7887,Mary King's Riding School,DS,2008,Simulation,Ghostlight,0,0.02,0,0,0.02
7888,Mary King's Riding School 2,Wii,2009,Simulation,Midas Interactive Entertainment,0,0.02,0,0,0.02
7889,Mary-Kate and Ashley: Crush Course,PS,2001,Action,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
7890,Mary-Kate and Ashley: Girls Night Out,GBA,2002,Action,Acclaim Entertainment,0.15,0.05,0,0,0.2
7891,Mary-Kate and Ashley: Magical Mystery Mall,PS,2000,Adventure,Acclaim Entertainment,0.36,0.24,0,0.04,0.65
7892,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Party/Minigames,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7893,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,2002,Party/Minigames,Acclaim Entertainment,0.11,0.08,0,0.03,0.22
7894,Mary-Kate and Ashley: Winners Circle,PS,2001,Action,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
7895,Mashiro Iro Symphony: *mutsu-no-hana,PSP,2011,Adventure,Comfort,0,0,0.03,0,0.03
7896,Mass Destruction,PS,1997,Shooter,BMG Interactive Entertainment,0.06,0.04,0,0.01,0.11
7897,Mass Effect,PC,2008,Role-Playing,Electronic Arts,0,0.59,0,0.09,0.68
7898,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
7899,Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.47,0.03,0.2,1.48
7900,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,1.99,0.82,0.03,0.27,3.11
7901,Mass Effect 2,PC,2010,Role-Playing,Electronic Arts,0.01,0.32,0,0.07,0.4
